"","geo","year","sector","SFA_per","SFL_per","SFL3","SFL3_per","SFA3","SFA3_per","SFL4","SFL4_per","SFA4","SFA4_per","SFL5","SFL5_per","SFA5","SFA5_per","fixed","GDP","int_paid","divs_paid","infl","bank_size","st","lt","total_debt","divs_paid_per","int_paid_per","fixed_per","debt_to_value","debt_to_gdp","app_int_rate_real","stlt","fin_profit_f3l","fin_profit_f3a","fin_profit_f5a","fin_profit_f5l","Group"
"80","Austria",2008,"S11",72.9,145.1,21559.6,7.3,9882.6,3.4,197361.6,67.2,34833.8,11.9,175210.7,59.6,96407.6,32.8,493348.2,293762,9095,0,1.95632075607269,104.36,57324.4,161596.8,218921.2,0,3.09604373608567,167.941462816838,0.555451614040883,0.745233216004793,2.19814212828935,0.354737222519258,0,0,0,0,"Western and Central"
"81","Austria",2008,"S12",340.8,343.3,197348.3,67.2,213804.6,72.8,26103.1,8.9,410296.9,139.7,221558.3,75.4,190152.4,64.7,22027.9,293762,45106,0,1.95632075607269,104.36,27635.2,195816.2,223451.4,0,15.3546067905311,7.49855325059061,0.502127032287161,0.760654543473969,18.2297241736078,0.141128262115188,0,0,0,0,"Western and Central"
"82","Austria",2008,"S13",36.2,80,176495.8,60.1,3851.3,1.3,30611,10.4,29909.9,10.2,13585.9,4.6,40806.5,13.9,167705.9,293762,8657,0,1.95632075607269,104.36,12138.7,194968.2,207106.8,0,2.9469434440125,57.089038064828,0.938439739964213,0.705015624893621,2.22364822611428,0.0622598967421354,0,0,0,0,"Western and Central"
"83","Austria",2008,"S14_S15",161.1,52.7,1.5,0,41561.8,14.1,153276.2,52.2,0,0,6.7,0,112656.7,38.3,394230,293762,5200,0,1.95632075607269,104.36,15829.3,137448.4,153277.7,0,1.77014045383678,134.20047521463,0.999956290398762,0.521775110463573,1.43621449204233,0.115165400252022,0,0,0,0,"Western and Central"
"84","Austria",2008,"S2",276.8,264.9,196998.3,67.1,323303.3,110.1,147046.3,50.1,79357.6,27,227971.3,77.6,198309.7,67.5,0,293762,20551,0,1.95632075607269,104.36,46269.4,297775.2,344044.6,0,6.9957993205384,0,0.601459854525023,1.17116781612326,4.01703269868289,0.155383658545104,0,0,0,0,"Western and Central"
"85","Austria",2009,"S1",276.6,281.7,318427.3,110.5,200952.6,69.8,85942.3,29.8,146598,50.9,220683.7,76.6,254408,88.3,1115736.8,288044,48644,0,1.88926661845157,109.95,38553.9,365815.6,404369.6,0,16.8876977128494,387.349432725556,0.646936189281778,1.40384663454194,10.1403221538003,0.105391623539291,0,0,0,0,"Western and Central"
"86","Austria",2009,"S11",81.1,159,27448.4,9.5,8478.5,2.9,198451.1,68.9,35598,12.4,198660.3,69,111831.1,38.8,512011.2,288044,7254,0,1.88926661845157,109.95,50170.4,175729.2,225899.5,0,2.51836524975351,177.75450972768,0.532079344299672,0.784253447389982,1.32189586752117,0.285498369081519,0,0,0,0,"Western and Central"
"87","Austria",2009,"S12",348.8,349,180354,62.6,222948.7,77.4,26976.9,9.4,407776,141.6,243897,84.7,200252.3,69.5,22246.7,288044,29212,0,1.88926661845157,109.95,16956.4,190374.4,207330.9,0,10.1415061587813,7.7233686520115,0.45948156131303,0.719788990570885,12.2002878087949,0.0890686983123781,0,0,0,0,"Western and Central"
"88","Austria",2009,"S13",42.6,92.4,197106.3,68.4,12938.6,4.5,33583.8,11.7,30408.3,10.6,14117.1,4.9,46176.5,16,174374,288044,9052,0,1.88926661845157,109.95,9862.9,220827.1,230690.1,0,3.14257543986335,60.5372790268153,0.942333803907728,0.800884934246157,2.03461221293305,0.0446634493683067,0,0,0,0,"Western and Central"
"89","Austria",2009,"S14_S15",176.7,53.9,1.5,0,43069.6,15,154114.9,53.5,0,0,7.6,0,132146.4,45.9,407104.9,288044,3126,0,1.88926661845157,109.95,15552.9,138563.4,154116.4,0,1.08525086445126,141.334275319048,0.999950689055566,0.535044645956868,0.139070404733503,0.11224392588519,0,0,0,0,"Western and Central"
"90","Austria",2009,"S2",281.7,274.2,200952.6,69.8,318427.3,110.5,146598,50.9,85942.3,29.8,254408,88.3,220683.7,76.6,0,288044,15387,0,1.88926661845157,109.95,43986.1,303564.4,347550.6,0,5.34189221091222,0,0.577366283993617,1.20658857674522,2.53800238928428,0.144898743067369,0,0,0,0,"Western and Central"
"91","Austria",2010,"S1",272.8,278,331156.3,111.9,204384.6,69.1,92068.2,31.1,152449.9,51.5,210793.7,71.2,266189,90,1156202.4,295897,38864,0,0.873054056112693,110.79,39364,383860.5,423224.5,0,13.1343001111873,390.744887579124,0.667527367510901,1.4303102092958,8.30977916833438,0.102547670312522,0,0,0,0,"Western and Central"
"92","Austria",2010,"S11",85.9,160.7,28954.1,9.8,8492.1,2.9,201017.2,67.9,41318.7,14,208735.1,70.5,124280.4,42,531107.1,295897,5643,0,0.873054056112693,110.79,49064.7,180906.6,229971.3,0,1.90708253209732,179.490532178427,0.524203202870986,0.777200512340443,1.58073039438178,0.27121564387369,0,0,0,0,"Western and Central"
"93","Austria",2010,"S12",338.7,342.6,180180.2,60.9,228910.6,77.4,31208.4,10.5,418284.1,141.4,242142.2,81.8,195399.2,66,22656.8,295897,22391,0,0.873054056112693,110.79,20381.1,191007.5,211388.6,0,7.56716019425679,7.6569887494635,0.466095356699038,0.714399267312612,9.71928630661264,0.10670313992906,0,0,0,0,"Western and Central"
"94","Austria",2010,"S13",44.8,96.2,214242,72.4,14172.7,4.8,36965.2,12.5,31497.4,10.6,14152.7,4.8,55286.4,18.7,180936.9,295897,8561,0,0.873054056112693,110.79,8084,243123.2,251207.2,0,2.8932364978354,61.1486091443982,0.94666601849036,0.848968391027959,2.53488966524561,0.0332506317784564,0,0,0,0,"Western and Central"
"95","Austria",2010,"S14_S15",179.9,55,0,0,45029.1,15.2,161527.8,54.6,0.1,0,8.5,0,145467.9,49.2,421501.6,295897,2269,0,0.873054056112693,110.79,16197,145330.9,161527.8,0,0.76682088699784,142.448757506835,0.999947380248279,0.545891982683163,0.531657702482422,0.111449113712225,0,0,0,0,"Western and Central"
"96","Austria",2010,"S2",278,269.6,204384.6,69.1,331156.3,111.9,152449.9,51.5,92068.2,31.1,266189,90,210793.7,71.2,0,295897,13892,0,0.873054056112693,110.79,45801.7,311032.8,356834.5,0,4.69487693352754,0,0.572746453384182,1.20594159454134,3.02006726483581,0.147256816644418,0,0,0,0,"Western and Central"
"97","Austria",2011,"S1",271.1,273,342281.7,110.4,193973.7,62.5,77140.2,24.9,164866.9,53.2,220226.9,71,274873.9,88.6,1206068.4,310129,40634,0,1.83340989561151,110.13,34658.9,384763.1,419421.9,0,13.1022896923538,388.892493123829,0.65570653771257,1.35241109344821,7.85468698249619,0.0900785444342246,0,0,0,0,"Western and Central"
"98","Austria",2011,"S11",87.4,156.8,33030.1,10.7,8638.8,2.8,203273.8,65.5,43085.7,13.9,212412.9,68.5,134832.4,43.5,557178.1,310129,5946,0,1.83340989561151,110.13,50817.1,185486.8,236303.9,0,1.91726668579849,179.660109180373,0.526621468150958,0.76195357415785,0.68284142313524,0.273966125891438,0,0,0,0,"Western and Central"
"99","Austria",2011,"S12",332.6,331.3,179207.1,57.8,222253,71.7,16184.6,5.2,437439.7,141.1,245808.1,79.3,197334.1,63.6,23625,310129,23638,0,1.83340989561151,110.13,13729.8,181662,195391.7,0,7.62198955918344,7.6177977551277,0.442864434662028,0.630033631166386,10.2643404182452,0.0755788222082769,0,0,0,0,"Western and Central"
"100","Austria",2011,"S13",43.6,96.8,226333,73,12680.3,4.1,41005.9,13.2,32751.7,10.6,14058.2,4.5,55063.7,17.8,186990.5,310129,8635,0,1.83340989561151,110.13,10849.3,256489.5,267338.9,0,2.78432523240329,60.2944258679453,0.950041418337289,0.862024834826798,1.39657272195743,0.0422991974330333,0,0,0,0,"Western and Central"
"101","Austria",2011,"S14_S15",173,53.6,0,0,46690.2,15.1,165086.3,53.2,0.1,0,7.5,0,139703.5,45,438274.8,310129,2416,0,1.83340989561151,110.13,14758.3,150328,165086.3,0,0.779030661434435,141.320160320383,0.999954571280084,0.532314939912101,-0.369932914178162,0.0981739928689266,0,0,0,0,"Western and Central"
"102","Austria",2011,"S2",273,267.6,193973.7,62.5,342281.7,110.4,164866.9,53.2,77140.2,24.9,274873.9,88.6,220226.9,71,0,310129,14107,0,1.83340989561151,110.13,51463,307377.6,358840.6,0,4.54875229340049,0,0.566249628184301,1.15706883264706,2.09786209535049,0.167425993305953,0,0,0,0,"Western and Central"
"103","Austria",2012,"S1",270.8,274,351488.7,110.3,192817.4,60.5,81349.8,25.5,167483.7,52.6,242493.2,76.1,299577.5,94,1253597.2,318653,36300,0,2.05423690406209,109.19,30738.2,402100.3,432838.5,0,11.3917019453763,393.405114654499,0.640927265816191,1.35833806679994,6.33226291053388,0.0764441110837271,0,0,0,0,"Western and Central"
"104","Austria",2012,"S11",89.3,161.6,36990.8,11.6,8376.7,2.6,205705.5,64.6,45433.6,14.3,228996.3,71.9,138257.5,43.4,582585.5,318653,5295,0,2.05423690406209,109.19,49441.3,193255.1,242696.3,0,1.66168214327183,182.827558504078,0.51452216973512,0.761631931913398,0.127502166537668,0.255834386776856,0,0,0,0,"Western and Central"
"105","Austria",2012,"S12",333.4,329.2,170783.1,53.6,228753.5,71.8,17762.4,5.6,437040.7,137.2,266378.3,83.6,223042.7,70,24430.4,318653,20392,0,2.05423690406209,109.19,10111.6,178433.9,188545.5,0,6.39943763278551,7.66677231973338,0.414455124132877,0.591695355135524,8.76118961102313,0.0566686038919734,0,0,0,0,"Western and Central"
"106","Austria",2012,"S13",45.6,102.5,248095.5,77.9,11954.2,3.8,42225.8,13.3,35107,11,14700,4.6,56313.6,17.7,191913.2,318653,8645,0,2.05423690406209,109.19,10301.5,280019.8,290321.3,0,2.71298246054486,60.2263904623525,0.951806644322872,0.911089178510794,0.923498453281653,0.0367884699581958,0,0,0,0,"Western and Central"
"107","Austria",2012,"S14_S15",174.8,53,0,0,48113.8,15.1,165753.8,52,0,0,15.3,0,149560.4,46.9,454668.1,318653,1968,0,2.05423690406209,109.19,13886.7,151867,165753.8,0,0.617599708774121,142.684393368335,0.999907702943432,0.520170216505101,-0.866933807541829,0.0914398783145779,0,0,0,0,"Western and Central"
"108","Austria",2012,"S2",274,267.3,192817.4,60.5,351488.7,110.3,167483.7,52.6,81349.8,25.5,299577.5,94,242493.2,76.1,0,318653,12942,0,2.05423690406209,109.19,53874.9,306426.3,360301.1,0,4.0614712555664,0,0.54601119054323,1.13070047983229,1.53775879064992,0.175816827733129,0,0,0,0,"Western and Central"
"109","Austria",2013,"S1",265.5,264.2,340494.3,105.1,188751.2,58.3,82344.1,25.4,173285.5,53.5,248692.7,76.8,310516.5,95.9,1296183.3,323910,30732,0,1.62388869108239,108.02,31891.3,390947.1,422838.4,0,9.48782069093267,400.167731777346,0.629663168243436,1.3054194066253,5.64413616191109,0.0815744636550572,0,0,0,0,"Western and Central"
"110","Austria",2013,"S11",93.4,165.4,40100.6,12.4,6862.3,2.1,205653.5,63.5,52979.5,16.4,245248,75.7,148021.9,45.7,604774.3,323910,4994,0,1.62388869108239,108.02,46920.8,198833.3,245754.1,0,1.54178629866321,186.710598623074,0.500515374577828,0.758711061714674,0.408223896255929,0.235980592788029,0,0,0,0,"Western and Central"
"111","Austria",2013,"S12",321.3,318.6,159532.6,49.3,228267.3,70.5,15623.6,4.8,431824.6,133.3,268749.4,83,222115.6,68.6,25220.4,323910,15698,0,1.62388869108239,108.02,10292.7,164863.6,175156.2,0,4.8464079528264,7.78623691766231,0.394579838596314,0.540755765490414,7.33839754257648,0.0624316101310417,0,0,0,0,"Western and Central"
"112","Austria",2013,"S13",42.9,99.4,242696.1,74.9,9507.1,2.9,42634.4,13.2,35881.9,11.1,14897.9,4.6,51797.5,16,196188.8,323910,8428,0,1.62388869108239,108.02,10672.5,274658,285330.5,0,2.6019573338273,60.568923466395,0.950378112130631,0.880894384242537,1.32987895731132,0.0388574154038841,0,0,0,0,"Western and Central"
"113","Austria",2013,"S14_S15",179.1,52,0,0,45949.4,14.2,165833.1,51.2,0,0,16.8,0,168800.9,52.1,469999.8,323910,1612,0,1.62388869108239,108.02,13127.6,152705.5,165833.1,0,0.497669105615757,145.101972770214,0.999898703586798,0.511972770213948,-0.651827021849891,0.0859667791926289,0,0,0,0,"Western and Central"
"114","Austria",2013,"S2",264.2,263.1,188751.2,58.3,340494.3,105.1,173285.5,53.5,82344.1,25.4,310516.5,95.9,248692.7,76.8,0,323910,10756,0,1.62388869108239,108.02,54855.3,307181.4,362036.7,0,3.32067549627983,0,0.53830195142927,1.11770769658238,1.34708082664882,0.178576241920898,0,0,0,0,"Western and Central"
"115","Austria",2014,"S1",266.9,263.5,354961.7,106.5,205028.7,61.5,87676.6,26.3,175780.7,52.8,260294.1,78.1,328850.5,98.7,1334198.9,333146,30180,0,1.98045753562816,105.55,33998,408640.2,442638.3,0,9.0590912092596,400.484742425243,0.629702514779515,1.3286616078236,4.83775046851427,0.0831978841044028,0,0,0,0,"Western and Central"
"116","Austria",2014,"S11",95.6,166.5,41118.4,12.3,6814,2,204852.2,61.5,55472.5,16.7,261853.3,78.6,161027.3,48.3,624353.3,333146,5075,0,1.98045753562816,105.55,46878.2,199092.4,245970.6,0,1.52335612614289,187.411315159119,0.484362000291833,0.738326739627671,0.0827971785531281,0.235459515280342,0,0,0,0,"Western and Central"
"117","Austria",2014,"S12",316.7,313,147194.8,44.2,250390.8,75.2,19714.1,5.9,428162.1,128.5,278569.1,83.6,228939.6,68.7,26189.4,333146,15183,0,1.98045753562816,105.55,9657.7,157251.2,166908.9,0,4.5574612932468,7.86123801576486,0.374673721261207,0.501008266645855,7.11612149640668,0.0614157475427851,0,0,0,0,"Western and Central"
"118","Austria",2014,"S13",47.6,106.8,269957,81,8772.1,2.6,48535.6,14.6,45828.9,13.8,15175.6,4.6,54818.1,16.5,199926.2,333146,8119,0,1.98045753562816,105.55,13250.7,305241.8,318492.6,0,2.43706963313382,60.0115865116195,0.954518890322782,0.956015080475227,0.568738269863082,0.0434105027555204,0,0,0,0,"Western and Central"
"119","Austria",2014,"S14_S15",181.6,51.8,0,0,42360.5,12.7,169830,51,1572.2,0.5,6.3,0,179375.7,53.8,483730,333146,1804,0,1.98045753562816,105.55,12954.4,156875.6,169830,0,0.541504325430892,145.200602738739,0.999962905456607,0.509776494389847,-0.918218826330627,0.0825775327711894,0,0,0,0,"Western and Central"
"120","Austria",2014,"S2",263.5,264.2,205028.7,61.5,354961.7,106.5,175780.7,52.8,87676.6,26.3,328850.5,98.7,260294.1,78.1,0,333146,9893,0,1.98045753562816,105.55,54717.4,326091.9,380809.4,0,2.96956889772052,0,0.536608310544248,1.14307060568039,0.617430016517349,0.167797482856827,0,0,0,0,"Western and Central"
"121","Austria",2015,"S1",253.9,251.7,336946.4,97.9,199633.5,58,94546.7,27.5,177649.2,51.6,267339.5,77.7,333421.9,96.9,1372242,344259,27007,0,2.31482349572502,102.71,31291.6,400201.5,431493.1,0,7.84496556371801,398.607443814105,0.617448441872918,1.25339671584476,3.94414101610611,0.0781896119829636,0,0,0,0,"Western and Central"
"122","Austria",2015,"S11",95.2,165.1,41546.3,12.1,5967.8,1.7,210866.4,61.3,56761.2,16.5,268199.6,77.9,168880.4,49.1,644140.8,344259,4452,0,2.31482349572502,102.71,45890.7,206522.1,252412.7,0,1.2932123778899,187.109356618128,0.484838141549864,0.733205813065163,-0.551045365702244,0.222207211722135,0,0,0,0,"Western and Central"
"123","Austria",2015,"S12",304.2,304.1,130477.1,37.9,255236.7,74.1,17745.7,5.2,429424.2,124.7,291676.1,84.7,227700.7,66.1,27356,344259,12802,0,2.31482349572502,102.71,8629.1,139593.7,148222.8,0,3.71871178386041,7.94634272451846,0.336947421327946,0.430556063893754,6.32217432107509,0.0618158269320177,0,0,0,0,"Western and Central"
"124","Austria",2015,"S13",49.3,105.8,273428,79.4,8687.2,2.5,49956.5,14.5,48351.6,14,15775,4.6,56154.6,16.3,203853.5,344259,8069,0,2.31482349572502,102.71,11413.5,311971.1,323384.5,0,2.34387481518276,59.2151548688633,0.953487960679267,0.939363967245591,0.180348660021467,0.0365851195831922,0,0,0,0,"Western and Central"
"125","Austria",2015,"S14_S15",180.3,51.7,0,0,38246.7,11.1,175291.3,50.9,2425.5,0.7,8,0,189005.2,54.9,496891.8,344259,1684,0,2.31482349572502,102.71,12595.2,162696.2,175291.3,0,0.48916658678495,144.336618650493,0.999954363765286,0.509184364097961,-1.35413691287693,0.0774154528501588,0,0,0,0,"Western and Central"
"126","Austria",2015,"S2",251.7,251.3,199633.5,58,336946.4,97.9,177649.2,51.6,94546.7,27.5,333421.9,96.9,267339.5,77.7,0,344259,9710,0,2.31482349572502,102.71,53614.3,323668.3,377282.7,0,2.82055080622438,0,0.530857264748251,1.09592690387179,0.258843412405143,0.165645817029348,0,0,0,0,"Western and Central"
"127","Austria",2016,"S1",237,233.4,328809.1,92.3,199951.9,56.1,103478.6,29,170485.2,47.9,237748.2,66.7,315363.5,88.5,1417218.1,356238,24231,0,1.08885214363812,100.4,30756.5,401531.3,432287.7,0,6.80191332760683,397.829007573588,0.645170952780291,1.21348003301164,4.51644266350074,0.0765980136542282,0,0,0,0,"Western and Central"
"128","Austria",2016,"S11",98.4,168.7,43828.6,12.3,5243.1,1.5,215394.4,60.5,60734,17,290646.5,81.6,179815.7,50.5,667838.4,356238,4218,0,1.08885214363812,100.4,42729.9,216493.2,259223,0,1.18403988344871,187.46972529601,0.471426402082676,0.727668019694699,0.538318284911816,0.197372942891509,0,0,0,0,"Western and Central"
"129","Austria",2016,"S12",288.1,287.3,116926.8,32.8,272981.3,76.6,21847.3,6.1,424320.7,119.1,259550.7,72.9,200847.9,56.4,28378.4,356238,11133,0,1.08885214363812,100.4,6872.5,131901.7,138774.1,0,3.12515790005558,7.96613499963508,0.348394325434921,0.389554455167613,6.93353820153436,0.0521031950308449,0,0,0,0,"Western and Central"
"130","Austria",2016,"S13",49.3,106.1,290228.8,81.5,8016.4,2.3,45242.9,12.7,45535,12.8,16178.6,4.5,60535.8,17,209035.2,356238,7439,0,1.08885214363812,100.4,13444.8,322026.9,335471.7,0,2.08821069060572,58.6785239081738,0.953992361161074,0.941706668014081,1.12862253455381,0.0417505494106238,0,0,0,0,"Western and Central"
"131","Austria",2016,"S14_S15",182,52.1,0,0,35886.2,10.1,183003.5,51.4,1905,0.5,11.7,0,202803.5,56.9,511966.1,356238,1440,0,1.08885214363812,100.4,10940.1,172063.4,183003.5,0,0.404224142286898,143.71462336977,0.99993607088373,0.513711339048614,-0.301981947166468,0.0635817960124001,0,0,0,0,"Western and Central"
"132","Austria",2016,"S2",233.4,234.3,199951.9,56.1,328809.1,92.3,170485.2,47.9,103478.6,29,315363.5,88.5,237748.2,66.7,0,356238,9242,0,1.08885214363812,100.4,58042.4,312394.8,370437.1,0,2.59433300209411,0,0.540152779102264,1.03985846540796,1.40603835194129,0.185798227115176,0,0,0,0,"Western and Central"
"133","Austria",2017,"S1",232.1,228.4,302022.3,81.6,190242.4,51.4,110494.5,29.9,163918.7,44.3,269904.3,73,340689.4,92.1,1468507.2,369899,21163,0,1.55636178997382,0,27648.9,384867.9,412516.8,0,5.72129148767637,397.002208711026,0.604490101493052,1.11521469374072,3.57385351277264,0.0718399741833497,0,0,0,0,"Western and Central"
"134","Austria",2017,"S11",99.6,173.8,40291.5,10.9,4758.2,1.3,226555.1,61.2,58433.9,15.8,323897.5,87.6,193351.8,52.3,694027.7,369899,3615,0,1.55636178997382,0,44551.6,222295,266846.6,0,0.977293801821578,187.626270955044,0.45171267897555,0.721403950808194,-0.201650881159542,0.200416563575429,0,0,0,0,"Western and Central"
"135","Austria",2017,"S12",282.4,280.8,107543.6,29.1,273208,73.9,25015.9,6.8,433334.1,117.1,273389,73.9,211688.4,57.2,29531.5,369899,9594,0,1.55636178997382,0,9738.9,122820.7,132559.5,0,2.59368097778042,7.98366581147827,0.326542652577852,0.358366743354267,5.68114287774143,0.0792936369846451,0,0,0,0,"Western and Central"
"136","Austria",2017,"S13",46.6,99.6,281571.4,76.1,6708.4,1.8,45911.1,12.4,43336.2,11.7,16609.7,4.5,64624,17.5,215398.6,369899,6801,0,1.55636178997382,0,7046,320436.5,327482.5,0,1.83860999894566,58.2317335272601,0.95172892614247,0.885329508865934,0.520390402891448,0.0219887559625698,0,0,0,0,"Western and Central"
"137","Austria",2017,"S14_S15",180.5,51.1,0,0,32951.9,8.9,186376.3,50.4,2178.3,0.6,11.9,0,215028.9,58.1,529549.4,369899,1153,0,1.55636178997382,0,10190.1,176186.2,186376.3,0,0.311706709128708,143.160538417244,0.999936154756578,0.503857269146443,-0.937720900547428,0.0578371064249073,0,0,0,0,"Western and Central"
"138","Austria",2017,"S2",228.4,229.5,190242.4,51.4,302022.3,81.6,163918.7,44.3,110494.5,29.9,340689.4,92.1,269904.3,73,0,369899,8669,0,1.55636178997382,0,56614.9,297546.2,354161.1,0,2.34361271590353,0,0.509693955750194,0.957453521096299,0.891394330051784,0.190272636652728,0,0,0,0,"Western and Central"
"139","Belgium",1995,"S1",216.6,195.7,74110.3,35,89106.5,42.1,33694.4,15.9,51448.2,24.3,65299.9,30.9,84839.1,40.1,610079.6,211616,65758,16407,1.2207694013762,143.34,41990.9,65813.7,107804.7,7.75319446544685,31.0742098896114,288.295592015727,0.622772011835618,0.509435486919704,59.7765711598424,0.638026733035827,0,0,0,0,"Western and Central"
"140","Belgium",1995,"S11",73.1,144.4,6442.8,3,6986.5,3.3,109547.3,51.8,29205.1,13.8,155355.7,73.4,43731.8,20.7,225971.3,211616,8548,14079,1.2207694013762,143.34,52100.3,63889.8,115990.1,6.65308861333737,4.03939210645698,106.783655300166,0.427462300872171,0.548115926962044,6.14882507263494,0.815471327191508,0,0,0,0,"Western and Central"
"141","Belgium",1995,"S12",311.3,317.8,97846.2,46.2,203442.5,96.1,15227.9,7.2,227775.6,107.6,107960.3,51,55288.8,26.1,22717.6,211616,34858,2327,1.2207694013762,143.34,18115.1,94959,113074.1,1.0996332980493,16.4722894299108,10.7352941176471,0.511567882646321,0.534336250567065,29.6068029604644,0.190767594435493,0,0,0,0,"Western and Central"
"142","Belgium",1995,"S13",23.4,140.4,244651.3,115.6,929.9,0.4,46459.3,22,11493.1,5.4,0,0,19058,9,107436.1,211616,18941,0,1.2207694013762,143.34,49577,241533.6,291110.6,0,8.95064645395433,50.7693652653864,1,1.37565495992742,5.28569240386208,0.205259226873611,0,0,0,0,"Western and Central"
"143","Belgium",1995,"S14_S15",256.3,40.6,0,0,152577.6,72.1,79576.1,37.6,90.5,0,0,0,164776.5,77.9,253954.5,211616,3411,0,1.2207694013762,143.34,5975.3,73600.8,79576.1,0,1.61188189928928,120.007230077121,1,0.376040091486466,3.06569349389009,0.081185258855882,0,0,0,0,"Western and Central"
